ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Age_Group,Income_Range,Total_Campain_Acceptance
7788,1983,PhD,Married,23536,1,0,04/06/2014,53,6,0,3,0,0,1,1,0,0,3,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",Low,0
10323,1952,Graduation,Married,49413,0,1,25/10/2013,88,205,7,41,3,2,46,2,4,2,5,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,71,"(65, 75]",High,0
7947,1969,Graduation,Married,42231,1,1,25/03/2014,99,24,0,8,0,1,4,1,1,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,54,"(45, 55]",High,0
10790,1985,PhD,Married,18169,1,0,19/02/2013,40,9,0,5,0,0,7,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,38,"(35, 45]",Low,0
10398,1981,2n Cycle,Single,24336,1,0,27/08/2012,82,1,6,2,8,2,12,1,1,0,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,42,"(35, 45]",Low,0
2431,1990,Graduation,Married,18222,0,0,31/12/2012,70,12,4,19,12,6,14,1,2,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,33,"(25, 35]",Low,0
1890,1971,2n Cycle,Together,42033,1,1,19/09/2012,95,11,1,4,2,0,7,1,1,0,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",High,0
10742,1983,PhD,Married,86580,0,0,27/02/2013,72,532,21,127,26,20,20,0,4,2,5,1,Not Accepted,Not Accepted,Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",High,1
10356,1957,PhD,Divorced,41437,1,1,22/09/2012,5,29,0,2,0,0,1,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,66,"(65, 75]",High,0
3565,1955,Master,Married,38452,1,1,30/03/2014,62,56,0,14,0,0,2,3,3,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,68,"(65, 75]",Medium,0
5294,1989,Graduation,Single,18358,1,0,20/11/2013,49,6,8,19,16,4,4,3,3,0,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,34,"(25, 35]",Low,0
7349,1973,Basic,Together,9722,1,0,02/10/2012,7,6,17,16,6,16,42,4,3,1,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,50,"(45, 55]",Low,0
8799,1984,PhD,Married,38175,1,0,23/09/2013,6,70,6,69,2,3,3,3,3,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,39,"(35, 45]",Medium,0
1045,1965,Graduation,Together,52117,0,1,16/08/2012,55,112,10,107,30,0,20,2,5,2,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,58,"(55, 65]",High,0
2202,1978,Graduation,Together,41154,0,1,09/04/2013,98,44,2,11,2,3,7,1,1,0,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",High,0
4055,1992,Basic,Single,18746,1,0,29/05/2014,41,2,10,11,12,9,20,2,3,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,31,"(25, 35]",Low,0
7629,1977,Graduation,Married,22108,1,1,08/05/2014,46,5,3,9,6,2,6,2,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,46,"(45, 55]",Low,0
10640,1974,Graduation,Together,44392,1,1,05/09/2013,71,87,5,71,7,12,29,5,4,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,49,"(45, 55]",High,0
6742,1979,Graduation,Married,17688,1,0,13/01/2013,82,2,2,1,3,1,2,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,complained,Not Accepted,44,"(35, 45]",Low,0
1381,1982,PhD,Single,38513,1,0,28/01/2014,20,172,3,115,16,0,18,5,6,1,5,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,41,"(35, 45]",Medium,0
2634,1979,Master,Single,16653,1,0,18/04/2014,10,5,7,31,15,4,7,3,2,1,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,44,"(35, 45]",Low,0
1744,1965,Basic,Single,23529,0,1,07/01/2013,67,9,7,13,3,2,20,1,1,1,2,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,58,"(55, 65]",Low,0
8605,1964,PhD,Together,46910,1,1,23/03/2014,36,48,0,14,0,0,6,2,2,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,59,"(55, 65]",High,0
10304,1959,Graduation,Married,18690,0,0,28/12/2012,77,6,1,7,23,4,19,1,1,1,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,64,"(55, 65]",Low,0
4351,1955,Graduation,Divorced,37244,1,1,27/04/2013,90,18,2,10,0,0,25,1,1,1,2,7,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,68,"(65, 75]",Medium,1
1064,1971,PhD,Married,42403,1,0,11/12/2013,18,22,1,11,0,5,3,1,1,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",High,0
48,1964,Graduation,Together,55761,0,1,24/04/2014,97,136,1,12,0,3,32,2,4,1,3,6,Not Accepted,Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,59,"(55, 65]",High,1
263,1945,PhD,Single,45576,0,0,28/05/2014,9,56,19,29,2,14,25,1,3,1,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,78,"(75, 85]",High,0
10250,1947,Basic,Together,28389,0,0,20/11/2012,49,1,5,3,7,4,8,1,1,0,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,76,"(75, 85]",Low,0
3878,1980,2n Cycle,Single,31859,1,0,27/02/2014,3,3,4,7,15,8,11,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,43,"(35, 45]",Medium,0
2154,1971,Graduation,Widow,30372,1,1,25/12/2012,33,15,0,12,7,3,7,3,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",Medium,0
5394,1979,Basic,Single,16014,1,1,17/03/2013,42,3,9,4,7,8,7,4,1,1,4,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,44,"(35, 45]",Low,0
3798,1968,Graduation,Married,41120,1,1,06/11/2013,80,24,2,23,0,8,24,3,2,1,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,55,"(45, 55]",High,0
3524,1971,Master,Single,39763,1,0,04/08/2013,9,80,1,60,4,6,16,2,5,1,2,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,52,"(45, 55]",High,0
5247,1955,PhD,Married,38725,1,1,10/05/2014,52,31,0,6,2,1,5,2,1,0,4,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,68,"(65, 75]",Medium,0
8812,1979,2n Cycle,Divorced,13533,1,0,10/03/2013,45,12,3,8,8,0,17,2,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,44,"(35, 45]",Low,0
4328,1986,2n Cycle,Married,21955,1,0,07/09/2013,81,5,1,7,17,14,11,2,2,1,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,37,"(35, 45]",Low,0
10560,1980,PhD,Single,36802,1,0,16/06/2014,23,16,1,2,0,0,1,1,1,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,43,"(35, 45]",Medium,0
8312,1961,Basic,Married,28249,0,0,15/06/2014,80,1,9,7,2,14,10,1,2,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,62,"(55, 65]",Low,0
5093,1974,PhD,Divorced,25509,1,0,18/09/2012,15,40,3,30,10,7,11,3,3,0,3,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,49,"(45, 55]",Low,0
7592,1946,PhD,Married,51012,0,0,18/04/2013,86,102,9,63,2,9,24,1,4,1,4,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,77,"(75, 85]",High,0
2694,1967,Graduation,Married,42664,0,1,18/03/2014,44,21,0,3,0,0,0,1,1,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,56,"(55, 65]",High,0
7433,1985,Graduation,Single,29760,1,0,29/08/2012,87,64,4,68,7,5,17,4,3,1,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,38,"(35, 45]",Medium,0
164,1977,PhD,Married,28973,0,0,13/10/2012,59,206,0,46,3,2,12,2,5,1,5,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,46,"(45, 55]",Medium,0
10477,1973,PhD,Together,39435,1,0,06/08/2013,16,71,0,18,0,0,13,1,3,1,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",High,0
5150,1979,Basic,Single,20194,1,0,17/12/2012,64,0,4,7,11,10,15,2,2,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,44,"(35, 45]",Low,0
5283,1976,PhD,Single,42473,1,1,17/02/2014,72,93,1,21,0,4,25,3,2,1,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",High,0
7261,1971,Graduation,Together,34600,1,1,01/01/2013,8,199,33,60,8,3,15,5,5,2,5,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,52,"(45, 55]",Medium,0
9648,1967,Graduation,Single,46904,1,1,03/11/2012,20,153,4,56,0,9,31,4,5,1,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,56,"(55, 65]",High,0
8008,1983,Graduation,Together,36075,1,0,09/12/2013,54,46,0,30,12,1,30,1,2,0,4,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",Medium,0
1419,1950,Graduation,Together,34026,1,1,05/08/2013,11,18,6,15,12,8,17,3,2,1,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,73,"(65, 75]",Medium,0
9150,1963,PhD,Single,48918,1,1,12/04/2014,21,52,0,9,0,0,1,2,1,0,4,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,60,"(55, 65]",High,0
1250,1976,Graduation,Single,37697,1,0,07/02/2014,82,34,6,21,11,4,8,1,2,1,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Medium,0
10691,1960,Master,Married,28520,1,1,14/06/2013,55,11,0,10,0,2,20,1,1,1,2,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,63,"(55, 65]",Low,0
2952,1977,Master,Single,36273,1,0,16/04/2014,80,29,3,30,3,2,9,2,3,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,46,"(45, 55]",Medium,0
6289,1951,Master,Together,59385,1,1,28/04/2013,85,135,0,10,0,4,36,2,3,1,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,72,"(65, 75]",High,0
8397,1951,Graduation,Married,44689,1,1,10/01/2014,82,18,0,5,0,0,11,2,1,1,2,7,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,72,"(65, 75]",High,1
3130,1964,Graduation,Single,18701,1,1,04/06/2013,95,12,4,2,10,6,10,4,2,0,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,59,"(55, 65]",Low,0
5513,1966,Graduation,Together,37758,1,1,04/10/2012,49,27,2,10,0,0,1,2,1,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,57,"(55, 65]",Medium,0
2549,1983,PhD,Together,21840,1,0,21/07/2013,80,17,0,9,0,0,1,1,1,0,3,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",Low,0
8566,1961,PhD,Together,32583,1,1,15/06/2014,10,5,0,3,0,0,1,1,1,0,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,62,"(55, 65]",Medium,0
5684,1971,Master,Divorced,44635,1,1,11/10/2013,25,56,0,9,0,0,3,2,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",High,0
8334,1971,Master,Single,33316,1,1,04/10/2013,34,79,1,31,4,4,12,3,2,1,4,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",Medium,0
78,1969,Graduation,Married,25293,1,0,15/09/2013,51,15,0,11,0,2,9,1,1,1,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,54,"(45, 55]",Low,0
1087,1975,Master,Together,22669,1,0,22/05/2013,30,16,14,36,37,22,48,3,4,1,2,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,48,"(45, 55]",Low,0
6859,1987,Graduation,Single,29236,1,0,08/10/2013,30,37,4,24,16,9,9,2,4,0,3,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,36,"(35, 45]",Medium,0
9860,1959,Graduation,Together,44911,0,1,15/03/2013,11,159,0,22,2,1,31,3,4,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,64,"(55, 65]",High,0
5866,1974,Graduation,Together,48186,1,0,20/03/2014,39,97,3,66,12,7,34,3,4,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,49,"(45, 55]",High,0
10521,1977,Graduation,Married,54809,1,1,11/09/2013,0,63,6,57,13,13,22,4,2,1,5,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,46,"(45, 55]",High,0
7393,1978,Graduation,Together,41580,1,1,10/12/2012,15,56,5,24,4,0,3,3,2,1,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",High,0
9576,1982,PhD,Together,32313,1,0,11/02/2013,60,86,4,56,2,4,7,3,4,0,4,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,41,"(35, 45]",Medium,0
7419,1968,Master,Divorced,27071,1,0,23/04/2014,90,8,3,19,0,2,3,2,2,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,55,"(45, 55]",Low,0
10595,1990,Graduation,Married,30093,0,0,08/07/2013,19,2,6,28,13,4,16,1,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,33,"(25, 35]",Medium,0
5010,1988,Graduation,Single,25008,1,0,02/02/2014,72,2,8,8,6,1,9,2,1,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,35,"(25, 35]",Low,0
11148,1975,Graduation,Together,22280,1,0,19/05/2013,85,2,1,4,3,1,2,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,48,"(45, 55]",Low,0
6710,1951,Master,Single,58217,2,1,17/11/2012,84,68,1,13,3,5,13,1,2,0,4,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,72,"(65, 75]",High,0
5316,1976,Master,Together,21024,0,0,04/07/2013,89,36,4,18,6,2,18,1,2,0,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Low,0
10241,1975,2n Cycle,Divorced,11448,0,0,15/12/2013,16,0,0,0,6,2,6,1,1,0,2,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,48,"(45, 55]",Low,0
4227,1968,Master,Together,32889,1,1,06/09/2013,78,28,0,13,4,2,8,3,2,1,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,55,"(45, 55]",Medium,0
9467,1984,Graduation,Single,34738,1,0,11/05/2014,51,3,2,10,3,0,2,1,1,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,39,"(35, 45]",Medium,0
3286,1967,PhD,Divorced,26642,1,0,01/03/2014,71,13,2,15,2,2,8,2,2,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,56,"(55, 65]",Low,0
3722,1972,Graduation,Single,44503,1,1,16/04/2014,83,31,1,8,0,0,8,2,2,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",High,0
4796,1952,Graduation,Divorced,49638,0,1,19/04/2014,71,18,10,3,3,5,0,1,1,0,3,2,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,71,"(65, 75]",High,0
9612,1987,2n Cycle,Single,23830,0,0,07/02/2014,3,1,8,6,4,8,16,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,36,"(35, 45]",Low,0
8341,1969,PhD,Married,30396,1,0,30/04/2014,22,15,0,6,0,1,12,2,1,1,2,7,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,54,"(45, 55]",Medium,1
5180,1968,PhD,Divorced,50616,0,1,18/04/2014,56,128,0,16,0,1,4,2,4,0,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,55,"(45, 55]",High,0
7679,1985,PhD,Single,30298,0,0,19/05/2014,48,6,3,12,6,1,0,1,1,1,3,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,38,"(35, 45]",Medium,0
7505,1957,PhD,Married,44155,1,1,19/01/2014,24,22,1,9,0,0,14,1,1,1,2,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,66,"(65, 75]",High,0
5790,1985,Graduation,Married,31158,1,0,27/01/2013,62,25,6,16,20,0,5,2,2,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,38,"(35, 45]",Medium,0
8462,1978,Basic,Together,24882,1,0,09/09/2012,52,1,4,10,29,0,36,1,1,1,2,6,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",Low,1
10789,1964,PhD,Married,45759,1,1,23/02/2013,13,42,1,18,3,0,4,2,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,59,"(55, 65]",High,0
10779,1983,Graduation,Single,22148,0,0,13/04/2014,16,15,5,14,0,4,11,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",Low,0
2337,1971,Graduation,Divorced,29819,1,0,24/10/2013,77,9,1,24,2,1,2,3,3,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",Medium,0
10680,1986,Graduation,Together,33235,1,0,05/02/2014,71,45,0,16,2,1,6,1,3,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,37,"(35, 45]",Medium,0
3265,1959,Graduation,Married,35701,0,0,19/03/2013,36,21,1,9,7,3,5,1,1,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,64,"(55, 65]",Medium,0
5623,1980,Master,Married,31535,1,0,26/09/2013,95,15,4,13,0,0,19,1,1,1,2,7,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,43,"(35, 45]",Medium,1
2326,1990,Graduation,Married,18929,0,0,16/02/2013,15,32,0,8,23,4,18,1,1,0,4,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,33,"(25, 35]",Low,0
4385,1981,PhD,Single,36038,1,0,31/05/2013,82,23,0,15,0,2,7,2,3,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,42,"(35, 45]",Medium,0
2929,1976,Graduation,Single,20180,0,0,20/02/2013,27,18,42,24,15,20,18,1,2,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Low,0
10686,1965,PhD,Together,34230,1,1,26/12/2012,72,15,0,4,0,0,2,1,1,0,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,58,"(55, 65]",Medium,0
2546,1977,2n Cycle,Single,31878,0,1,22/06/2014,7,23,4,5,10,5,23,1,1,0,4,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,46,"(45, 55]",Medium,0
3112,1977,Master,Married,22701,1,0,05/09/2013,2,2,4,9,0,4,5,1,1,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,46,"(45, 55]",Low,0
5734,1974,PhD,Married,61917,1,1,20/11/2013,83,46,4,36,2,2,1,1,2,0,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,49,"(45, 55]",High,0
1458,1982,Master,Married,21059,1,0,07/01/2014,40,8,3,19,3,3,8,3,3,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,41,"(35, 45]",Low,0
7007,1968,Master,Married,29543,2,0,01/04/2014,47,17,3,18,3,4,18,2,3,1,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,55,"(45, 55]",Medium,0
1403,1975,2n Cycle,Together,34984,1,1,06/09/2012,40,8,4,15,3,5,3,2,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,48,"(45, 55]",Medium,0
9291,1959,Master,Married,34242,0,1,23/03/2014,25,8,2,4,0,0,1,1,0,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,64,"(55, 65]",Medium,0
2478,1973,Graduation,Married,25410,1,0,31/08/2013,48,2,2,4,13,13,4,1,1,0,4,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",Low,0
5138,1950,Graduation,Together,28320,0,1,14/01/2013,68,19,1,14,3,2,4,1,1,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,73,"(65, 75]",Low,0
5393,1977,Graduation,Single,23763,1,0,07/08/2012,64,22,0,6,6,2,6,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,46,"(45, 55]",Low,0
5015,1976,Master,Married,34529,1,0,14/09/2012,94,68,6,38,3,6,41,2,2,2,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Medium,0
7842,1968,Graduation,Single,36065,1,1,31/03/2013,54,18,7,34,10,2,3,3,3,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,55,"(45, 55]",Medium,0
9955,1954,Graduation,Together,39898,0,1,12/02/2013,20,69,8,26,12,7,12,2,3,0,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,69,"(65, 75]",High,0
6663,1940,PhD,Single,51141,0,0,08/07/2013,96,144,0,7,0,0,6,1,3,1,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,83,"(75, 85]",High,0
8514,1976,Graduation,Together,29478,1,0,17/01/2014,59,8,0,7,3,1,1,1,1,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Medium,0
7530,1950,PhD,Widow,56551,1,1,07/05/2014,48,67,4,32,17,2,16,3,2,1,4,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,73,"(65, 75]",High,0
6355,1978,Graduation,Married,44359,1,1,17/06/2014,19,20,0,14,7,3,1,3,2,0,4,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",High,0
3517,1952,Graduation,Single,40887,1,1,06/05/2013,32,50,4,44,10,10,43,3,3,1,3,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,71,"(65, 75]",High,0
1158,1966,Graduation,Divorced,48877,0,1,05/01/2014,27,102,1,15,2,0,24,1,3,0,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,57,"(55, 65]",High,0
4338,1983,Graduation,Single,39062,1,0,25/03/2014,28,23,0,9,0,0,12,1,1,0,3,4,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",Medium,1
2452,1971,Graduation,Together,34600,1,1,01/01/2013,8,199,33,60,8,3,15,5,5,2,5,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,52,"(45, 55]",Medium,0
8360,1971,2n Cycle,Married,54690,1,1,07/11/2013,76,111,16,37,7,9,18,3,3,1,5,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",High,0
